study_id,molecular_profile_id,sample_id,sample_type,sample_class,expression_value
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-D8-A13Y-01,Primary,tumor,13.872
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-D8-A13Z-01,Primary,tumor,9149.8
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-D8-A140-01,Primary,tumor,7662.09
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-D8-A141-01,Primary,tumor,2868.62
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-D8-A142-01,Primary,tumor,3601.59
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-D8-A143-01,Primary,tumor,6683.66
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-D8-A145-01,Primary,tumor,5346.25
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-D8-A147-01,Primary,tumor,9248.74
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-D8-A1J8-01,Primary,tumor,4103.53
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-D8-A1J9-01,Primary,tumor,8493.72
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-D8-A1JA-01,Primary,tumor,3048.75
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-D8-A1JB-01,Primary,tumor,8074.99
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-D8-A1JC-01,Primary,tumor,2460.48
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-D8-A1JD-01,Primary,tumor,2817.58
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-D8-A1JE-01,Primary,tumor,5840.73
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-D8-A1JF-01,Primary,tumor,4184.65
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-D8-A1JG-01,Primary,tumor,2427.27
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-D8-A1JH-01,Primary,tumor,6495.64
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-D8-A1JI-01,Primary,tumor,2846
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-D8-A1JJ-01,Primary,tumor,4896.24
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-D8-A1JK-01,Primary,tumor,4398.33
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-D8-A1JL-01,Primary,tumor,2843
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-D8-A1JM-01,Primary,tumor,13927.1
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-D8-A1JN-01,Primary,tumor,4811.69
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-D8-A1JP-01,Primary,tumor,3640.25
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-D8-A1JS-01,Primary,tumor,8592.89
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-D8-A1JT-01,Primary,tumor,1178.08
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-D8-A1JU-01,Primary,tumor,3746.64
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-D8-A1X5-01,Primary,tumor,5264.1
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-D8-A1X6-01,Primary,tumor,124.754
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-D8-A1X7-01,Primary,tumor,1426.83
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-D8-A1X8-01,Primary,tumor,8062.39
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-D8-A1X9-01,Primary,tumor,13212.6
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-D8-A1XA-01,Primary,tumor,4690.06
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-D8-A1XB-01,Primary,tumor,4971.19
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-D8-A1XC-01,Primary,tumor,4182.02
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-D8-A1XD-01,Primary,tumor,3767.36
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-D8-A1XF-01,Primary,tumor,4382.98
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-D8-A1XG-01,Primary,tumor,5255.12
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-D8-A1XJ-01,Primary,tumor,6849.88
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-D8-A1XK-01,Primary,tumor,4606.88
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-D8-A1XL-01,Primary,tumor,3957.25
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-D8-A1XM-01,Primary,tumor,4897.15
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-D8-A1XO-01,Primary,tumor,8259.57
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-D8-A1XQ-01,Primary,tumor,690.376
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-D8-A1XR-01,Primary,tumor,5685.61
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-D8-A1XS-01,Primary,tumor,2875.65
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-D8-A1XT-01,Primary,tumor,6818.18
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-D8-A1XU-01,Primary,tumor,9922.33
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-D8-A1XV-01,Primary,tumor,3795.98
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-D8-A1XW-01,Primary,tumor,13338.7
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-D8-A1XY-01,Primary,tumor,3606.08
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-D8-A1XZ-01,Primary,tumor,3648.72
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-D8-A1Y0-01,Primary,tumor,5049.63
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-D8-A1Y1-01,Primary,tumor,3453.65
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-D8-A1Y2-01,Primary,tumor,4479.34
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-D8-A1Y3-01,Primary,tumor,2745.25
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-D8-A27E-01,Primary,tumor,5305.02
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-D8-A27F-01,Primary,tumor,15602.7
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-D8-A27G-01,Primary,tumor,2767.24
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-D8-A27H-01,Primary,tumor,32656.7
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-D8-A27I-01,Primary,tumor,4496.65
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-D8-A27K-01,Primary,tumor,5262.46
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-D8-A27L-01,Primary,tumor,7372.06
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-D8-A27M-01,Primary,tumor,19323.3
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-D8-A27N-01,Primary,tumor,4701.48
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-D8-A27P-01,Primary,tumor,14648.1
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-D8-A27R-01,Primary,tumor,7354.6
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-D8-A27T-01,Primary,tumor,6299.32
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-D8-A27V-01,Primary,tumor,6304.32
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-D8-A27W-01,Primary,tumor,2777.18
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-D8-A3Z5-01,Primary,tumor,13974.2
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-D8-A3Z6-01,Primary,tumor,11310.3
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-D8-A4Z1-01,Primary,tumor,8634.26
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-D8-A73U-01,Primary,tumor,3134.17
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-D8-A73W-01,Primary,tumor,5313.96
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-D8-A73X-01,Primary,tumor,6677.69
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-E2-A105-01,Primary,tumor,6406.09
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-E2-A107-01,Primary,tumor,17272.1
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-E2-A108-01,Primary,tumor,4818.41
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-E2-A109-01,Primary,tumor,5624.02
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-E2-A10A-01,Primary,tumor,2231.32
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-E2-A10B-01,Primary,tumor,4885.35
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-E2-A10C-01,Primary,tumor,9833.97
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-E2-A10E-01,Primary,tumor,4786.09
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-E2-A10F-01,Primary,tumor,2955.59
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-E2-A14N-01,Primary,tumor,11849
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-E2-A14O-01,Primary,tumor,4751.5
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-E2-A14P-01,Primary,tumor,13288.7
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-E2-A14Q-01,Primary,tumor,12079
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-E2-A14R-01,Primary,tumor,29926.9
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-E2-A14S-01,Primary,tumor,6816.28
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-E2-A14T-01,Primary,tumor,5882.14
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-E2-A14U-01,Primary,tumor,14337.4
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-E2-A14V-01,Primary,tumor,5186.98
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-E2-A14W-01,Primary,tumor,8824.63
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-E2-A14X-01,Primary,tumor,20709.5
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-E2-A14Y-01,Primary,tumor,8650.08
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-E2-A14Z-01,Primary,tumor,4393.27
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-E2-A150-01,Primary,tumor,17023.5
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-E2-A152-01,Primary,tumor,5352.33
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-E2-A153-01,Primary,tumor,4677.98
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-E2-A154-01,Primary,tumor,3173.96
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-E2-A155-01,Primary,tumor,4818.59
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-E2-A156-01,Primary,tumor,2542
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-E2-A158-01,Primary,tumor,3590.44
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-E2-A159-01,Primary,tumor,7765.34
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-E2-A15A-01,Primary,tumor,2286.81
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-E2-A15C-01,Primary,tumor,6126.4
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-E2-A15D-01,Primary,tumor,2826.62
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-E2-A15E-01,Primary,tumor,5632.59
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-E2-A15F-01,Primary,tumor,3321.85
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-E2-A15G-01,Primary,tumor,5935.25
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-E2-A15H-01,Primary,tumor,9870.02
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-E2-A15I-01,Primary,tumor,13043.3
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-E2-A15J-01,Primary,tumor,3666.43
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-E2-A15K-01,Primary,tumor,8021.82
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-E2-A15L-01,Primary,tumor,5356.09
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-E2-A15M-01,Primary,tumor,4500.83
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-E2-A15O-01,Primary,tumor,1961.06
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-E2-A15P-01,Primary,tumor,19045.8
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-E2-A15R-01,Primary,tumor,527.39
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-E2-A15S-01,Primary,tumor,1663.84
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-E2-A15T-01,Primary,tumor,3932.55
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-E2-A1AZ-01,Primary,tumor,2915.98
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-E2-A1B0-01,Primary,tumor,4949.68
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-E2-A1B1-01,Primary,tumor,7487.53
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-E2-A1B4-01,Primary,tumor,18526.5
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-E2-A1B5-01,Primary,tumor,4586.85
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-E2-A1B6-01,Primary,tumor,3950.91
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-E2-A1BC-01,Primary,tumor,9658.71
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-E2-A1BD-01,Primary,tumor,9363.61
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-E2-A1IE-01,Primary,tumor,3726.44
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-E2-A1IF-01,Primary,tumor,12567.4
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-E2-A1IG-01,Primary,tumor,7039.79
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-E2-A1IH-01,Primary,tumor,1940.45
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-E2-A1II-01,Primary,tumor,1925.96
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-E2-A1IJ-01,Primary,tumor,7003.85
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-E2-A1IK-01,Primary,tumor,3799.44
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-E2-A1IL-01,Primary,tumor,12077.5
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-E2-A1IN-01,Primary,tumor,6411.99
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-E2-A1IO-01,Primary,tumor,6616.99
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-E2-A1IU-01,Primary,tumor,6274.61
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-E2-A1L6-01,Primary,tumor,7982.24
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-E2-A1L7-01,Primary,tumor,4130.05
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-E2-A1L8-01,Primary,tumor,7271.43
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-E2-A1L9-01,Primary,tumor,2354.35
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-E2-A1LA-01,Primary,tumor,11224.7
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-E2-A1LB-01,Primary,tumor,5960.24
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-E2-A1LE-01,Primary,tumor,4746.06
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-E2-A1LG-01,Primary,tumor,12038.7
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-E2-A1LH-01,Primary,tumor,18938.8
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-E2-A1LI-01,Primary,tumor,12245.8
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-E2-A1LK-01,Primary,tumor,16857.3
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-E2-A1LL-01,Primary,tumor,4393.26
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-E2-A1LS-01,Primary,tumor,26792.3
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-E2-A2P5-01,Primary,tumor,4721.23
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-E2-A2P6-01,Primary,tumor,14942.8
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-E2-A3DX-01,Primary,tumor,6969.69
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-E2-A56Z-01,Primary,tumor,2360.69
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-E2-A570-01,Primary,tumor,4468.7
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-E2-A573-01,Primary,tumor,13270.1
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-E2-A574-01,Primary,tumor,10664.4
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-E2-A576-01,Primary,tumor,8302.47
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-E2-A9RU-01,Primary,tumor,5403.88
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-E9-A1N3-01,Primary,tumor,4090.77
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-E9-A1N4-01,Primary,tumor,4126.2
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-E9-A1N5-01,Primary,tumor,2124.09
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-E9-A1N6-01,Primary,tumor,15612.4
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-E9-A1N8-01,Primary,tumor,2497.89
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-E9-A1N9-01,Primary,tumor,4168.41
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-E9-A1NA-01,Primary,tumor,3291.28
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-E9-A1NC-01,Primary,tumor,27726.1
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-E9-A1ND-01,Primary,tumor,9861.52
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-E9-A1NE-01,Primary,tumor,3126.95
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-E9-A1NF-01,Primary,tumor,3473.45
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-E9-A1NG-01,Primary,tumor,11171.1
brca_tcga_pan_can_atlas_2018,brca_tcga_pan_can_atlas_2018_rna_seq_v2_mrna,TCGA-E9-A1NH-01,Primary,tumor,4229.43
